name,braid
12n_673,"[-1,-1,-1,-2,-2,-1,2,3,2,2,-1,3,3]"
12n_674,"[1,1,1,-2,-2,1,1,2,2,2,2,2]"
12n_675,"[1,1,1,2,2,1,1,-2,-2,-2,-2,-2]"
12n_676,"[1,2,2,-3,-4,3,1,-4,-3,1,-2,-2,-3,2]"
12n_677,"[-1,2,3,1,3,1,1,1,2,-3,2,-1,2]"
12n_678,"[1,-2,-3,1,-3,-2,3,-2,1,2,2,2,2]"
12n_679,"[1,1,1,2,2,1,1,2,2,2,2,2]"
12n_680,"[1,-2,1,2,2,2,3,3,2,2,3,3,3]"
12n_681,"[-1,-1,-2,-2,-1,-1,2,3,2,2,-1,3,3]"
12n_682,"[1,1,-2,-2,1,1,2,3,2,2,1,3,3]"
12n_683,"[-1,2,-1,2,-1,-1,-1,-2,1,-2,-2,-2]"
12n_684,"[-1,2,-1,2,-1,-1,-1,2,-1,-2,-2,-2]"
12n_685,"[-1,2,-1,-2,3,3,-2,-2,-3,-3,-2,-2,3]"
12n_686,"[1,-2,1,2,3,-2,3,3,3,-2,3,-2,3]"
12n_687,"[-1,2,-1,-2,3,4,-2,4,-3,-3,-2,-4,3,-4]"
12n_688,"[1,1,1,2,2,2,2,1,1,2,2,2]"
12n_689,"[1,2,2,2,3,1,3,1,1,2,-3,2,1]"
12n_690,"[1,2,2,-3,1,-3,1,-2,3,-4,-2,3,-4,-3]"
12n_691,"[1,2,3,3,2,1,1,1,2,-3,2,2,1]"
12n_692,"[1,2,3,3,2,2,1,1,1,2,-3,2,1]"
12n_693,"[1,2,2,-3,1,1,2,2,3,3,4,-2,-3,4]"
12n_694,"[1,2,2,3,1,1,2,2,3,3,2,1,-2]"
12n_695,"[-1,-2,1,-2,-1,3,-1,3,3,-2,-1,3,3]"
12n_696,"[1,2,2,-3,4,1,1,2,-3,2,4,-3,4,3]"
12n_697,"[1,2,2,-3,1,-3,1,2,-3,4,2,-3,4,3]"
12n_698,"[-1,-2,-3,-3,-2,1,-2,3,1,-2,-2,-2,-1]"
12n_699,"[-1,2,-1,-2,3,-2,-3,-4,-4,-3,2,-3,4,-3]"
12n_700,"[1,-2,1,-2,-3,-3,-3,-3,-2,-1,-1,-2,3]"
12n_701,"[1,-2,-3,-4,3,-4,-3,2,-3,-1,4,-3,-1,-2]"
12n_702,"[-1,2,3,3,2,-1,-2,-2,-2,-3,2,-1,2]"
12n_703,"[1,-2,1,2,3,-2,3,-2,3,-2,3,3,3]"
12n_704,"[-1,2,-3,4,-1,-3,2,-3,-2,3,4,-3,-2,4]"
12n_705,"[1,-2,-3,4,1,-2,-2,3,-2,3,3,4,-3,2]"
12n_706,"[1,2,-3,-4,1,2,-3,1,2,-4,-3,-4]"
12n_707,"[1,-2,-2,-2,-1,2,-1,2,-1,-2,-2,-2]"
12n_708,"[1,-2,-2,-2,1,-2,1,2,-1,2,2,2]"
12n_709,"[1,-2,-2,-2,1,-2,1,-2,1,2,2,2]"
12n_710,"[-1,2,-1,-2,3,3,2,2,-3,-3,2,2,3]"
12n_711,"[1,-2,1,2,3,-2,3,-2,3,-2,-2,-2,3]"
12n_712,"[1,-2,3,3,-2,1,-2,-2,-2,-3,-2,1,-2]"
12n_713,"[-1,-1,-1,2,-3,-3,2,-1,2,3,2,-1,2]"
12n_714,"[-1,2,-1,2,3,2,-1,-2,-2,3,3,2,2]"
12n_715,"[1,-2,-3,4,2,3,-4,3,-2,3,-1,4,-1,-2]"
12n_716,"[1,-2,3,1,3,1,-2,1,-2,-3,-2,1,-2]"
12n_717,"[1,1,-2,-2,3,-1,2,-1,-2,-2,-3,-3,-2]"
12n_718,"[1,2,-1,2,1,-2,3,-2,1,-2,-3,-3,-2]"
12n_719,"[1,-2,1,2,-3,2,-3,2,-3,2,3,3,3]"
12n_720,"[-1,2,-3,4,2,3,1,3,1,-2,3,-2,3,4]"
12n_721,"[-1,-2,-2,-1,-1,-1,-1,2,2,2,2,2]"
12n_722,"[1,-2,-2,1,1,1,1,2,2,2,2,2]"
12n_723,"[-1,-2,-3,1,-3,1,1,1,-2,3,-2,-1,2]"
12n_724,"[1,-2,3,1,3,1,1,1,2,-3,2,-1,2]"
12n_725,"[1,2,2,1,1,1,1,2,2,2,2,2]"
12n_726,"[-1,2,-3,2,3,-2,3,1,3,4,-3,1,2,4]"
12n_727,"[-1,2,3,4,-1,2,2,-3,4,-2,-2,3,-2,3]"
12n_728,"[-1,2,3,2,3,-1,-1,2,-3,2,-1,2,3]"
12n_729,"[-1,2,3,2,3,1,1,2,-3,2,-1,2,3]"
12n_730,"[1,2,3,2,3,-1,-1,2,-3,2,1,-2,3]"
12n_731,"[1,2,-3,-4,2,2,3,-1,-1,-2,3,-2,-4,-3]"
12n_732,"[-1,2,3,-4,-1,-2,3,4,4,3,2,2,3,-4]"
12n_733,"[1,-2,1,2,3,-2,3,-2,3,-2,3,4,-3,4]"
12n_734,"[1,2,3,3,2,-1,2,2,2,-3,-1,2,1]"
12n_735,"[1,-2,1,2,3,3,4,4,3,2,-3,2,3,-4,-2,-3]"
12n_736,"[1,-2,-3,4,1,-2,-2,-3,4,-3,2,-3,-4,-4]"
12n_737,"[1,2,3,-1,3,2,-1,2,-3,-1,2,1,-2]"
12n_738,"[-1,2,2,1,1,2,2,3,3,2,-1,2,-3]"
12n_739,"[-1,-2,-2,-1,-1,-2,-2,3,3,2,-1,2,-3]"
12n_740,"[1,-2,3,-1,3,2,-1,2,-3,-1,-2,1,-2]"
12n_741,"[1,-2,3,3,-2,1,-2,-3,-2,1,-2,-2,-2]"
12n_742,"[1,1,-2,-2,-1,-1,-2,3,-2,1,-2,-3,-3]"
12n_743,"[-1,2,-1,-2,3,4,-2,4,-3,2,-3,-4,-2,3]"
12n_744,"[-1,2,3,3,2,1,1,-2,3,4,-2,-3,4,3]"
12n_745,"[-1,2,-1,-2,3,-4,2,-4,-3,2,-3,4,2,3]"
12n_746,"[-1,2,-1,-2,-3,-4,2,-4,-3,2,-3,4,2,-3]"
12n_747,"[1,-2,-2,-1,-1,2,2,-1,-1,-2,-2,-2]"
12n_748,"[1,-2,-2,1,1,-2,-2,1,1,2,2,2]"
12n_749,"[1,2,2,1,1,2,2,1,1,-2,-2,-2]"
12n_750,"[1,-2,-2,1,1,2,2,1,1,2,2,2]"
12n_751,"[1,-2,-2,1,1,2,2,1,1,-2,-2,-2]"
12n_752,"[-1,2,-1,-2,3,-2,3,2,2,2,3,-2,3]"
12n_753,"[-1,2,1,1,2,-3,2,-1,2,2,3,3,2]"
12n_754,"[1,-2,1,2,3,-2,3,-2,-2,-2,3,-2,3]"
12n_755,"[1,-2,1,2,3,-2,3,2,2,-3,2,-4,3,-4]"
12n_756,"[-1,2,-1,-2,3,3,4,2,2,-3,-2,4,-2,3]"
12n_757,"[-1,-2,3,-4,2,2,3,1,1,-2,3,-2,-4,3]"
12n_758,"[-1,2,-3,4,2,3,1,1,2,2,3,3,2,4]"
12n_759,"[-1,2,3,3,2,1,1,2,-3,-4,2,3,-4,-3]"
12n_760,"[-1,-2,3,2,-3,2,-4,1,1,2,-3,2,-3,-4]"
12n_761,"[-1,2,3,-4,-1,3,2,2,3,3,-4,2,3,-2]"
12n_762,"[-1,2,-1,-2,3,3,-4,2,2,3,2,-4,2,3]"
12n_763,"[1,-2,-3,2,-3,-2,4,-3,-1,-1,2,2,3,3,-2,4]"
12n_764,"[1,1,2,2,-3,1,-2,1,2,2,3,3,2]"
12n_765,"[1,-2,-3,1,2,3,3,-4,3,2,2,3,3,-4]"
12n_766,"[-1,2,3,4,-1,4,3,3,2,-3,2,-4,3,3]"
12n_767,"[1,-2,1,1,1,-2,-2,-1,-1,-1,-1,-2]"
12n_768,"[-1,2,-1,-2,-3,-3,2,2,-3,-2,-2,3,3]"
12n_769,"[-1,-2,-3,-3,-2,-2,1,1,-2,3,-2,-1,2]"
12n_770,"[-1,2,3,3,2,2,1,1,2,-3,2,-1,2]"
12n_771,"[1,-2,-3,1,-3,-2,-2,-1,-1,-2,3,-2,1]"
12n_772,"[1,-2,-3,1,-3,2,2,1,1,-2,3,-2,1]"
12n_773,"[1,-2,-2,3,3,-2,1,-2,-2,-2,-3,-2,-2]"
12n_774,"[-1,2,-3,4,-1,-3,-3,2,-3,-2,3,4,-3,-2]"
12n_775,"[1,2,3,3,-4,2,3,-1,-1,-2,3,-4,3,-2]"
12n_776,"[1,2,3,2,3,2,-4,-1,-1,-2,3,-2,3,-4]"
12n_777,"[-1,-2,-3,-3,-2,1,1,1,-2,3,1,-2,-1]"
12n_778,"[-1,2,3,-1,3,3,2,2,3,3,-2,3,-2]"
12n_779,"[-1,2,3,3,-2,1,-2,3,-1,2,-1,2,2]"
12n_780,"[-1,2,3,-4,-1,2,-4,2,3,-2,3,4,-3,4]"
12n_781,"[-1,2,3,2,3,-1,-1,2,-3,-1,2,3,-1]"
12n_782,"[1,-2,-2,3,1,3,1,-2,1,-2,-3,-2,-2]"
12n_783,"[-1,2,-3,4,-1,2,2,3,3,4,2,-3,-2,4]"
12n_784,"[-1,2,3,-4,-1,2,2,3,3,-4,2,3,-2,-4]"
12n_785,"[1,-2,-3,-3,-2,-1,-1,-2,3,4,-3,4,-2,3]"
12n_786,"[-1,2,-3,-3,2,1,1,2,-3,4,2,-3,4,3]"
12n_787,"[1,-2,1,2,3,-2,-2,3,-2,-2,3,3,3]"
12n_788,"[1,-2,1,2,-3,-3,2,2,3,4,-2,-2,-3,4]"
12n_789,"[1,-2,1,2,3,3,-4,-2,-3,-3,-4,-2,3,-4]"
12n_790,"[-1,2,-3,2,-3,-2,3,-1,2,-3,-1,2,2]"
12n_791,"[1,2,3,3,-2,1,1,-2,1,-2,-3,2,1]"
12n_792,"[1,-2,1,2,3,-2,-2,-2,-2,3,-2,-2,3]"
12n_793,"[-1,2,3,-1,3,3,3,2,-3,-3,2,2,3]"
12n_794,"[-1,2,3,4,-1,-2,-2,3,3,4,-2,3,-2,-4]"
12n_795,"[-1,2,-3,-4,3,-4,2,2,3,-2,3,1,1,2]"
12n_796,"[1,2,2,2,3,3,2,-1,2,-3,-1,2,1]"
12n_797,"[-1,2,-3,2,3,-2,4,-3,1,4,3,1,2,-3,2,3]"
12n_798,"[1,-2,-3,2,-3,-2,4,-1,-1,2,-3,2,-3,4]"
12n_799,"[-1,2,-3,2,-3,2,4,1,1,-2,3,-2,3,4]"
12n_800,"[-1,-2,-3,-3,2,-1,2,-1,2,2,3,-2,-1]"
12n_801,"[1,2,-1,2,3,-2,1,3,2,-3,2,3,3]"
12n_802,"[-1,2,-3,-1,2,2,-3,-3,-2,3,-2,3,3]"
12n_803,"[1,-2,3,1,-2,3,3,-2,3,3,-2,3,2]"
12n_804,"[1,-2,-2,3,1,3,2,2,2,-3,1,-2,-2]"
12n_805,"[1,-2,-3,1,2,3,4,-3,2,-3,4,-3,-3,2]"
12n_806,"[1,1,2,2,1,1,-2,-3,2,-1,2,3,3,2,2]"
12n_807,"[1,-2,1,2,3,2,-1,3,2,-3,2,3,3]"
12n_808,"[-1,-2,-3,-3,2,2,-1,2,3,3,2,2,3]"
12n_809,"[-1,2,3,4,-1,2,2,2,-3,2,-3,-2,4,-2,3,2]"
12n_810,"[-1,2,-3,4,-1,-2,4,3,-2,3,3,-4,3,-4]"
12n_811,"[-1,2,1,-2,3,-2,1,3,2,-3,2,3,3]"
12n_812,"[-1,-2,1,-2,3,-2,-1,3,2,-3,2,3,3]"
12n_813,"[-1,2,-3,4,-1,-2,4,-2,3,-2,3,-4,3,-4]"
12n_814,"[1,2,3,3,4,2,-3,-1,4,3,-1,2,-3,2,-3,4]"
12n_815,"[-1,2,-3,-2,3,1,1,2,-3,2,-1,2,-3]"
12n_816,"[-1,2,-3,-4,-1,3,3,-2,-2,3,-4,3,-2,3]"
12n_817,"[-1,2,3,-1,3,2,-3,-3,-3,-3,2,2,3]"
12n_818,"[-1,2,-1,-2,3,-4,2,2,3,-4,-3,2,2,3]"
12n_819,"[1,-2,-3,1,-3,1,2,-1,2,3,1,-2,1]"
12n_820,"[1,-2,-2,-1,-1,2,-1,-1,-2,-2,-2,-2]"
12n_821,"[1,2,2,-1,-1,2,1,1,-2,-2,-2,-2]"
12n_822,"[1,-2,-2,1,1,2,-1,-1,2,2,2,2]"
12n_823,"[-1,2,-1,-2,3,-2,-2,-3,-3,-3,-2,-2,3]"
12n_824,"[-1,2,3,-1,2,2,3,3,-2,-2,-2,3,-2]"
12n_825,"[1,-2,1,-2,-2,3,1,3,2,-3,2,-1,2]"
12n_826,"[1,-2,-3,4,1,-2,3,-2,3,3,3,4,-3,2]"
12n_827,"[1,-2,1,2,3,-2,3,3,-2,3,-2,-2,3]"
12n_828,"[-1,2,-3,-3,2,-1,2,3,2,2,-1,2,-1]"
12n_829,"[1,-2,-2,-1,-1,2,2,2,-1,-1,-2,-2]"
12n_830,"[1,-2,-2,1,1,2,2,2,1,1,2,2]"
12n_831,"[1,-2,-2,1,1,2,2,2,1,1,-2,-2]"
12n_832,"[1,-2,1,2,-3,-3,-2,-2,3,-2,-2,-3,-3]"
12n_833,"[1,-2,-2,1,-2,-2,-3,1,-3,2,-1,2,3]"
12n_834,"[1,-2,1,2,3,-2,3,4,4,3,-2,3,3,-4]"
12n_835,"[-1,-2,-3,2,-3,1,1,-2,3,-2,-1,2,3]"
12n_836,"[1,1,2,2,-3,-1,2,-1,2,2,3,3,2]"
12n_837,"[-1,2,3,-4,-1,2,3,-1,2,-4,3,-4]"
12n_838,"[1,2,-3,4,-1,2,3,1,-2,-4,3,4]"
12n_839,"[-1,2,-3,-4,-1,2,-3,-1,2,-4,-3,-4]"
12n_840,"[-1,-2,3,-4,-1,3,-2,-1,3,-2,-4,3]"
12n_841,"[1,-2,1,2,3,-4,3,-2,-4,-3,-3,-2,-4,3]"
12n_842,"[-1,-2,-3,-3,4,-2,-3,1,4,1,2,-3,2,4]"
12n_843,"[1,-2,3,-4,1,3,2,-3,2,3,-4,3,2,-4]"
12n_844,"[1,2,-3,-4,-3,2,1,-3,-4,-3,5,4,-2,-3,4,3,-5]"
12n_845,"[1,-2,3,3,-2,1,1,1,-2,-3,-2,1,-2]"
12n_846,"[-1,-2,3,-2,3,-2,1,1,-2,3,4,-3,-2,4]"
12n_847,"[-1,2,-3,2,-3,2,1,1,-2,3,4,-3,-2,4]"
12n_848,"[1,-2,3,3,2,1,1,1,2,-3,-2,1,-2]"
12n_849,"[-1,2,3,3,2,1,1,1,2,-3,2,-1,2]"
12n_850,"[-1,2,2,2,2,1,1,2,2,1,1,2]"
12n_851,"[1,-2,1,2,2,3,3,2,2,3,-2,3,2]"
12n_852,"[1,-2,3,-2,3,-2,3,2,1,-2,3,-2,-2]"
12n_853,"[-1,-1,-2,-2,-3,-1,2,-1,2,2,3,3,2]"
12n_854,"[-1,-2,3,-4,2,2,3,1,3,-4,1,2,3,-4]"
12n_855,"[1,1,1,-2,-2,3,3,-2,1,-2,-3,-2,-2]"
12n_856,"[-1,-2,-2,-3,4,3,-2,-2,1,1,-2,3,-2,4]"
12n_857,"[1,-2,1,2,-3,4,-3,-2,4,-3,-3,-2,4,-3]"
12n_858,"[1,-2,1,2,3,-4,-2,-4,-3,-3,-2,-4,3,-4]"
12n_859,"[1,-2,1,2,-3,4,-2,4,-3,-3,-2,4,-3,4]"
12n_860,"[-1,-2,-2,1,-2,-2,3,-1,3,2,-1,2,-3]"
12n_861,"[-1,2,3,3,2,1,-2,1,2,2,-3,2,-1]"
12n_862,"[1,2,3,3,2,-1,-1,2,-1,2,-3,2,1]"
12n_863,"[1,2,3,3,2,-1,2,-1,2,2,-3,2,1]"
12n_864,"[1,-2,-3,-3,2,2,-3,1,2,-3,2,2,2]"
12n_865,"[1,-2,-3,-3,2,2,-3,1,-3,-3,2,-3,2]"
12n_866,"[1,-2,3,-2,3,-2,3,2,1,2,-3,-2,-2]"
12n_867,"[-1,-1,2,-1,-1,-2,3,-2,1,-2,-3,-3,-2]"
12n_868,"[-1,2,3,-2,3,1,1,-2,3,-2,-1,2,-3]"
12n_869,"[1,-2,3,4,1,-3,-3,4,2,2,-3,4,2,-3]"
12n_870,"[1,-2,1,2,3,3,4,-2,-3,-3,4,-2,-3,4]"
12n_871,"[1,2,-1,2,-3,4,2,3,1,3,2,-3,4,-3]"
12n_872,"[1,-2,1,2,-3,-3,4,-2,-3,-3,4,-2,-3,4]"
12n_873,"[1,2,-3,-4,2,-3,1,2,-3,2,-4,-3]"
12n_874,"[1,2,3,-2,3,-2,1,-2,1,3,-2,1,-3]"
12n_875,"[1,-2,1,2,3,-2,-2,3,3,3,-2,-2,3]"
12n_876,"[1,-2,1,2,3,4,-2,-2,-3,4,3,-2,-2,3]"
12n_877,"[-1,2,-3,-4,2,-3,-1,2,-3,2,-4,-3]"
12n_878,"[-1,-2,-3,-3,-4,-2,3,1,1,-2,3,4,4,3,2,2]"
12n_879,"[-1,2,-3,-1,2,-3,2,-3,-3,-2,-2,3,3]"
12n_880,"[1,-2,-3,1,-3,2,-1,2,3,1,-2,1,-2]"
12n_881,"[-1,2,3,-2,3,2,4,1,4,1,3,2,-3,2,3,-4]"
12n_882,"[1,-2,-2,-2,-1,-1,2,-1,-1,-2,-2,-2]"
12n_883,"[-1,2,-3,-3,2,-1,2,3,2,2,2,-1,2]"
12n_884,"[1,-2,1,2,3,-2,3,-4,2,-4,-3,2,-3,4]"
12n_885,"[-1,2,-3,4,-1,3,-2,-3,2,4,-3,2,-3,4]"
12n_886,"[1,-2,1,2,3,-2,3,4,-2,4,3,-2,3,-4]"
12n_887,"[1,-2,1,-2,1,-2,1,1,2,2,2,1]"
12n_888,"[1,1,1,2,2,2,1,1,1,2,2,2]"
